Property_ID,Date,Region,SquareFeet,Occupancy_Count,Occupancy_Rate,Underutilized,Lease_Start,Lease_End,Property_Name,Days_Until_Lease_End,Lease_At_Risk,Monthly_Rent,Revenue_At_Risk,Renewal_Probability
PROP_1063,2025-06-04,Southeast,36962,129,0.52,False,2021-05-18,2026-02-13,Brookstone Exchange,251,False,72791.55,34939.94,0.83
PROP_1063,2025-06-05,Southeast,36962,59,0.24,True,2021-05-18,2026-02-13,Brookstone Exchange,251,False,72791.55,55321.58,0.82
PROP_1063,2025-06-06,Southeast,36962,150,0.61,False,2021-05-18,2026-02-13,Brookstone Exchange,251,False,72791.55,28388.7,0.61
PROP_1063,2025-06-07,Southeast,36962,210,0.85,False,2021-05-18,2026-02-13,Brookstone Exchange,251,False,72791.55,10918.73,0.84
PROP_1064,2025-06-01,Southeast,38295,30,0.12,True,2020-09-11,2024-05-01,Northgate Business Park,-402,True,75416.71,66366.7,0.28
PROP_1064,2025-06-02,Southeast,38295,242,0.95,False,2020-09-11,2024-05-01,Northgate Business Park,-402,False,75416.71,3770.84,0.55
PROP_1064,2025-06-03,Southeast,38295,4,0.02,True,2020-09-11,2024-05-01,Northgate Business Park,-402,True,75416.71,73908.38,0.11
PROP_1064,2025-06-04,Southeast,38295,210,0.82,False,2020-09-11,2024-05-01,Northgate Business Park,-402,False,75416.71,13575.01,0.84
PROP_1064,2025-06-05,Southeast,38295,161,0.63,False,2020-09-11,2024-05-01,Northgate Business Park,-402,False,75416.71,27904.18,0.62
PROP_1064,2025-06-06,Southeast,38295,9,0.04,True,2020-09-11,2024-05-01,Northgate Business Park,-402,True,75416.71,72400.04,0.46
PROP_1064,2025-06-07,Southeast,38295,88,0.35,True,2020-09-11,2024-05-01,Northgate Business Park,-402,True,75416.71,49020.86,0.49
PROP_1065,2025-06-01,Southwest,23807,129,0.82,False,2020-09-19,2024-11-25,Brookstone Business Park,-194,False,46884.6,8439.23,0.7
PROP_1065,2025-06-02,Southwest,23807,125,0.79,False,2020-09-19,2024-11-25,Brookstone Business Park,-194,False,46884.6,9845.77,0.83
PROP_1065,2025-06-03,Southwest,23807,10,0.06,True,2020-09-19,2024-11-25,Brookstone Business Park,-194,True,46884.6,44071.52,0.1
PROP_1065,2025-06-04,Southwest,23807,158,1.0,False,2020-09-19,2024-11-25,Brookstone Business Park,-194,False,46884.6,0.0,0.87
PROP_1065,2025-06-05,Southwest,23807,55,0.35,True,2020-09-19,2024-11-25,Brookstone Business Park,-194,True,46884.6,30474.99,0.34
PROP_1065,2025-06-06,Southwest,23807,82,0.52,False,2020-09-19,2024-11-25,Brookstone Business Park,-194,False,46884.6,22504.61,0.85
PROP_1065,2025-06-07,Southwest,23807,136,0.86,False,2020-09-19,2024-11-25,Brookstone Business Park,-194,False,46884.6,6563.84,0.8
PROP_1066,2025-06-01,Southeast,52348,98,0.28,True,2022-07-05,2024-01-07,Westfield Square,-517,True,103092.15,74226.35,0.19
PROP_1066,2025-06-02,Southeast,52348,148,0.43,False,2022-07-05,2024-01-07,Westfield Square,-517,False,103092.15,58762.53,0.74
PROP_1066,2025-06-03,Southeast,52348,328,0.94,False,2022-07-05,2024-01-07,Westfield Square,-517,False,103092.15,6185.53,0.52
PROP_1066,2025-06-04,Southeast,52348,155,0.45,False,2022-07-05,2024-01-07,Westfield Square,-517,False,103092.15,56700.68,0.86
PROP_1066,2025-06-05,Southeast,52348,189,0.54,False,2022-07-05,2024-01-07,Westfield Square,-517,False,103092.15,47422.39,0.64
PROP_1066,2025-06-06,Southeast,52348,262,0.75,False,2022-07-05,2024-01-07,Westfield Square,-517,False,103092.15,25773.04,0.75
PROP_1066,2025-06-07,Southeast,52348,79,0.23,True,2022-07-05,2024-01-07,Westfield Square,-517,True,103092.15,79380.96,0.49
PROP_1067,2025-06-01,Southeast,36432,143,0.59,False,2022-06-28,2023-08-27,Union Offices,-650,False,71747.79,29416.59,0.85
PROP_1067,2025-06-02,Southeast,36432,96,0.4,True,2022-06-28,2023-08-27,Union Offices,-650,True,71747.79,43048.67,0.29
PROP_1067,2025-06-03,Southeast,36432,3,0.01,True,2022-06-28,2023-08-27,Union Offices,-650,True,71747.79,71030.31,0.37
PROP_1067,2025-06-04,Southeast,36432,3,0.01,True,2022-06-28,2023-08-27,Union Offices,-650,True,71747.79,71030.31,0.26
PROP_1067,2025-06-05,Southeast,36432,102,0.42,False,2022-06-28,2023-08-27,Union Offices,-650,False,71747.79,41613.72,0.62
PROP_1067,2025-06-06,Southeast,36432,39,0.16,True,2022-06-28,2023-08-27,Union Offices,-650,True,71747.79,60268.14,0.39
PROP_1067,2025-06-07,Southeast,36432,16,0.07,True,2022-06-28,2023-08-27,Union Offices,-650,True,71747.79,66725.44,0.36
PROP_1068,2025-06-01,Southwest,93285,100,0.16,True,2020-04-07,2023-11-01,Bayview Exchange,-584,True,183711.92,154318.01,0.4
PROP_1068,2025-06-02,Southwest,93285,358,0.58,False,2020-04-07,2023-11-01,Bayview Exchange,-584,False,183711.92,77159.01,0.93
PROP_1068,2025-06-03,Southwest,93285,379,0.61,False,2020-04-07,2023-11-01,Bayview Exchange,-584,False,183711.92,71647.65,0.55
PROP_1068,2025-06-04,Southwest,93285,220,0.35,True,2020-04-07,2023-11-01,Bayview Exchange,-584,True,183711.92,119412.75,0.39
PROP_1068,2025-06-05,Southwest,93285,419,0.67,False,2020-04-07,2023-11-01,Bayview Exchange,-584,False,183711.92,60624.93,0.91
PROP_1068,2025-06-06,Southwest,93285,123,0.2,True,2020-04-07,2023-11-01,Bayview Exchange,-584,True,183711.92,146969.54,0.16
PROP_1068,2025-06-07,Southwest,93285,421,0.68,False,2020-04-07,2023-11-01,Bayview Exchange,-584,False,183711.92,58787.81,0.95
PROP_1069,2025-06-01,Southwest,67854,230,0.51,False,2019-11-14,2024-09-16,Oakridge Tech Park,-264,False,133629.08,65478.25,0.93
PROP_1069,2025-06-02,Southwest,67854,177,0.39,True,2019-11-14,2024-09-16,Oakridge Tech Park,-264,True,133629.08,81513.74,0.11
PROP_1069,2025-06-03,Southwest,67854,62,0.14,True,2019-11-14,2024-09-16,Oakridge Tech Park,-264,True,133629.08,114921.01,0.29
PROP_1069,2025-06-04,Southwest,67854,115,0.25,True,2019-11-14,2024-09-16,Oakridge Tech Park,-264,True,133629.08,100221.81,0.18
PROP_1069,2025-06-05,Southwest,67854,190,0.42,False,2019-11-14,2024-09-16,Oakridge Tech Park,-264,False,133629.08,77504.87,0.69
PROP_1069,2025-06-06,Southwest,67854,61,0.13,True,2019-11-14,2024-09-16,Oakridge Tech Park,-264,True,133629.08,116257.3,0.41
PROP_1069,2025-06-07,Southwest,67854,255,0.56,False,2019-11-14,2024-09-16,Oakridge Tech Park,-264,False,133629.08,58796.8,0.6
PROP_1070,2025-06-01,Northeast,50262,6,0.02,True,2022-01-23,2025-01-01,Greenwood Business Park,-157,True,98984.06,97004.38,0.13
PROP_1070,2025-06-02,Northeast,50262,154,0.46,False,2022-01-23,2025-01-01,Greenwood Business Park,-157,False,98984.06,53451.39,0.7
PROP_1070,2025-06-03,Northeast,50262,91,0.27,True,2022-01-23,2025-01-01,Greenwood Business Park,-157,True,98984.06,72258.36,0.45
PROP_1070,2025-06-04,Northeast,50262,13,0.04,True,2022-01-23,2025-01-01,Greenwood Business Park,-157,True,98984.06,95024.7,0.13
PROP_1070,2025-06-05,Northeast,50262,228,0.68,False,2022-01-23,2025-01-01,Greenwood Business Park,-157,False,98984.06,31674.9,0.83
PROP_1070,2025-06-06,Northeast,50262,85,0.25,True,2022-01-23,2025-01-01,Greenwood Business Park,-157,True,98984.06,74238.04,0.24
PROP_1070,2025-06-07,Northeast,50262,132,0.39,True,2022-01-23,2025-01-01,Greenwood Business Park,-157,True,98984.06,60380.28,0.23
PROP_1071,2025-06-01,West,47080,182,0.58,False,2020-09-30,2023-12-15,Bayview Business Park,-540,False,92717.55,38941.37,0.65
PROP_1071,2025-06-02,West,47080,61,0.19,True,2020-09-30,2023-12-15,Bayview Business Park,-540,True,92717.55,75101.22,0.18
PROP_1071,2025-06-03,West,47080,218,0.7,False,2020-09-30,2023-12-15,Bayview Business Park,-540,False,92717.55,27815.27,0.95
PROP_1071,2025-06-04,West,47080,245,0.78,False,2020-09-30,2023-12-15,Bayview Business Park,-540,False,92717.55,20397.86,0.64
PROP_1071,2025-06-05,West,47080,229,0.73,False,2020-09-30,2023-12-15,Bayview Business Park,-540,False,92717.55,25033.74,0.8
PROP_1071,2025-06-06,West,47080,78,0.25,True,2020-09-30,2023-12-15,Bayview Business Park,-540,True,92717.55,69538.16,0.37
PROP_1071,2025-06-07,West,47080,148,0.47,False,2020-09-30,2023-12-15,Bayview Business Park,-540,False,92717.55,49140.3,0.91
PROP_1072,2025-06-01,West,11324,9,0.12,True,2018-12-22,2023-08-25,Midtown Tower,-652,True,22301.05,19624.92,0.15
PROP_1072,2025-06-02,West,11324,57,0.76,False,2018-12-22,2023-08-25,Midtown Tower,-652,False,22301.05,5352.25,0.63
PROP_1072,2025-06-03,West,11324,38,0.51,False,2018-12-22,2023-08-25,Midtown Tower,-652,False,22301.05,10927.51,0.65
PROP_1072,2025-06-04,West,11324,4,0.05,True,2018-12-22,2023-08-25,Midtown Tower,-652,True,22301.05,21186.0,0.35
PROP_1072,2025-06-05,West,11324,64,0.85,False,2018-12-22,2023-08-25,Midtown Tower,-652,False,22301.05,3345.16,0.84
PROP_1072,2025-06-06,West,11324,12,0.16,True,2018-12-22,2023-08-25,Midtown Tower,-652,True,22301.05,18732.88,0.22
PROP_1072,2025-06-07,West,11324,52,0.69,False,2018-12-22,2023-08-25,Midtown Tower,-652,False,22301.05,6913.33,0.89
PROP_1073,2025-06-01,Southeast,45909,172,0.56,False,2020-10-04,2025-05-21,Bayview Lofts,-17,False,90411.43,39781.03,0.55
PROP_1073,2025-06-02,Southeast,45909,159,0.52,False,2020-10-04,2025-05-21,Bayview Lofts,-17,False,90411.43,43397.49,0.58
PROP_1073,2025-06-03,Southeast,45909,163,0.53,False,2020-10-04,2025-05-21,Bayview Lofts,-17,False,90411.43,42493.37,0.71
PROP_1073,2025-06-04,Southeast,45909,187,0.61,False,2020-10-04,2025-05-21,Bayview Lofts,-17,False,90411.43,35260.46,0.83
PROP_1073,2025-06-05,Southeast,45909,190,0.62,False,2020-10-04,2025-05-21,Bayview Lofts,-17,False,90411.43,34356.34,0.56
PROP_1073,2025-06-06,Southeast,45909,255,0.83,False,2020-10-04,2025-05-21,Bayview Lofts,-17,False,90411.43,15369.94,0.7
PROP_1073,2025-06-07,Southeast,45909,182,0.59,False,2020-10-04,2025-05-21,Bayview Lofts,-17,False,90411.43,37068.69,0.72
PROP_1074,2025-06-01,West,99339,628,0.95,False,2021-09-09,2026-06-07,Brookstone Lofts,365,False,195634.43,9781.72,0.6
PROP_1074,2025-06-02,West,99339,509,0.77,False,2021-09-09,2026-06-07,Brookstone Lofts,365,False,195634.43,44995.92,0.55
PROP_1074,2025-06-03,West,99339,545,0.82,False,2021-09-09,2026-06-07,Brookstone Lofts,365,False,195634.43,35214.2,0.88
PROP_1074,2025-06-04,West,99339,563,0.85,False,2021-09-09,2026-06-07,Brookstone Lofts,365,False,195634.43,29345.16,0.73
PROP_1074,2025-06-05,West,99339,623,0.94,False,2021-09-09,2026-06-07,Brookstone Lofts,365,False,195634.43,11738.07,0.51
PROP_1074,2025-06-06,West,99339,593,0.9,False,2021-09-09,2026-06-07,Brookstone Lofts,365,False,195634.43,19563.44,0.86
PROP_1074,2025-06-07,West,99339,226,0.34,True,2021-09-09,2026-06-07,Brookstone Lofts,365,False,195634.43,129118.72,0.94
PROP_1075,2025-06-01,Southeast,29870,179,0.9,False,2021-03-02,2022-03-12,Westfield Business Park,-1183,False,58824.84,5882.48,0.77
PROP_1075,2025-06-02,Southeast,29870,156,0.78,False,2021-03-02,2022-03-12,Westfield Business Park,-1183,False,58824.84,12941.46,0.73
PROP_1075,2025-06-03,Southeast,29870,165,0.83,False,2021-03-02,2022-03-12,Westfield Business Park,-1183,False,58824.84,10000.22,0.9
PROP_1075,2025-06-04,Southeast,29870,41,0.21,True,2021-03-02,2022-03-12,Westfield Business Park,-1183,True,58824.84,46471.62,0.35
PROP_1075,2025-06-05,Southeast,29870,20,0.1,True,2021-03-02,2022-03-12,Westfield Business Park,-1183,True,58824.84,52942.36,0.23
PROP_1075,2025-06-06,Southeast,29870,41,0.21,True,2021-03-02,2022-03-12,Westfield Business Park,-1183,True,58824.84,46471.62,0.29
PROP_1075,2025-06-07,Southeast,29870,140,0.7,False,2021-03-02,2022-03-12,Westfield Business Park,-1183,False,58824.84,17647.45,0.77
PROP_1076,2025-06-01,Northeast,44578,112,0.38,True,2020-06-06,2024-05-26,Oakridge Commons,-377,True,87790.21,54429.93,0.45
PROP_1076,2025-06-02,Northeast,44578,104,0.35,True,2020-06-06,2024-05-26,Oakridge Commons,-377,True,87790.21,57063.64,0.27
PROP_1076,2025-06-03,Northeast,44578,191,0.64,False,2020-06-06,2024-05-26,Oakridge Commons,-377,False,87790.21,31604.48,0.7
PROP_1076,2025-06-04,Northeast,44578,16,0.05,True,2020-06-06,2024-05-26,Oakridge Commons,-377,True,87790.21,83400.7,0.16
PROP_1076,2025-06-05,Northeast,44578,119,0.4,False,2020-06-06,2024-05-26,Oakridge Commons,-377,False,87790.21,52674.13,0.79
PROP_1076,2025-06-06,Northeast,44578,128,0.43,False,2020-06-06,2024-05-26,Oakridge Commons,-377,False,87790.21,50040.42,0.69
PROP_1076,2025-06-07,Northeast,44578,129,0.43,False,2020-06-06,2024-05-26,Oakridge Commons,-377,False,87790.21,50040.42,0.8
PROP_1077,2025-06-01,Southwest,82124,28,0.05,True,2018-05-07,2019-12-18,Bayview Exchange,-1998,True,161731.87,153645.28,0.32
PROP_1077,2025-06-02,Southwest,82124,96,0.18,True,2018-05-07,2019-12-18,Bayview Exchange,-1998,True,161731.87,132620.13,0.3
PROP_1077,2025-06-03,Southwest,82124,9,0.02,True,2018-05-07,2019-12-18,Bayview Exchange,-1998,True,161731.87,158497.23,0.13
PROP_1077,2025-06-04,Southwest,82124,241,0.44,False,2018-05-07,2019-12-18,Bayview Exchange,-1998,False,161731.87,90569.85,0.6
PROP_1077,2025-06-05,Southwest,82124,231,0.42,False,2018-05-07,2019-12-18,Bayview Exchange,-1998,False,161731.87,93804.48,0.58
PROP_1077,2025-06-06,Southwest,82124,283,0.52,False,2018-05-07,2019-12-18,Bayview Exchange,-1998,False,161731.87,77631.3,0.93
PROP_1077,2025-06-07,Southwest,82124,199,0.36,True,2018-05-07,2019-12-18,Bayview Exchange,-1998,True,161731.87,103508.4,0.18
PROP_1078,2025-06-01,Southwest,36790,176,0.72,False,2021-02-03,2025-04-24,Midtown Commerce Center,-44,False,72452.82,20286.79,0.62
PROP_1078,2025-06-02,Southwest,36790,78,0.32,True,2021-02-03,2025-04-24,Midtown Commerce Center,-44,True,72452.82,49267.92,0.17
PROP_1078,2025-06-03,Southwest,36790,144,0.59,False,2021-02-03,2025-04-24,Midtown Commerce Center,-44,False,72452.82,29705.66,0.83
PROP_1078,2025-06-04,Southwest,36790,187,0.76,False,2021-02-03,2025-04-24,Midtown Commerce Center,-44,False,72452.82,17388.68,0.81
PROP_1078,2025-06-05,Southwest,36790,86,0.35,True,2021-02-03,2025-04-24,Midtown Commerce Center,-44,True,72452.82,47094.33,0.44
PROP_1078,2025-06-06,Southwest,36790,87,0.36,True,2021-02-03,2025-04-24,Midtown Commerce Center,-44,True,72452.82,46369.8,0.35
PROP_1078,2025-06-07,Southwest,36790,172,0.7,False,2021-02-03,2025-04-24,Midtown Commerce Center,-44,False,72452.82,21735.85,0.82
PROP_1079,2025-06-01,Southwest,35289,210,0.89,False,2020-10-05,2023-04-21,Greenwood Commons,-778,False,69496.81,7644.65,0.73
PROP_1079,2025-06-02,Southwest,35289,68,0.29,True,2020-10-05,2023-04-21,Greenwood Commons,-778,True,69496.81,49342.74,0.3
PROP_1079,2025-06-03,Southwest,35289,159,0.68,False,2020-10-05,2023-04-21,Greenwood Commons,-778,False,69496.81,22238.98,0.73
PROP_1079,2025-06-04,Southwest,35289,171,0.73,False,2020-10-05,2023-04-21,Greenwood Commons,-778,False,69496.81,18764.14,0.78
PROP_1079,2025-06-05,Southwest,35289,192,0.82,False,2020-10-05,2023-04-21,Greenwood Commons,-778,False,69496.81,12509.43,0.71
PROP_1079,2025-06-06,Southwest,35289,86,0.37,True,2020-10-05,2023-04-21,Greenwood Commons,-778,True,69496.81,43782.99,0.11
PROP_1079,2025-06-07,Southwest,35289,100,0.43,False,2020-10-05,2023-04-21,Greenwood Commons,-778,False,69496.81,39613.18,0.85
PROP_1080,2025-06-01,West,65129,7,0.02,True,2019-08-27,2022-10-06,Oakridge Commons,-975,True,128262.57,125697.32,0.34
PROP_1080,2025-06-02,West,65129,332,0.76,False,2019-08-27,2022-10-06,Oakridge Commons,-975,False,128262.57,30783.02,0.78
PROP_1080,2025-06-03,West,65129,199,0.46,False,2019-08-27,2022-10-06,Oakridge Commons,-975,False,128262.57,69261.79,0.7
PROP_1080,2025-06-04,West,65129,86,0.2,True,2019-08-27,2022-10-06,Oakridge Commons,-975,True,128262.57,102610.06,0.36
PROP_1080,2025-06-05,West,65129,42,0.1,True,2019-08-27,2022-10-06,Oakridge Commons,-975,True,128262.57,115436.31,0.5
PROP_1080,2025-06-06,West,65129,384,0.88,False,2019-08-27,2022-10-06,Oakridge Commons,-975,False,128262.57,15391.51,0.87
PROP_1080,2025-06-07,West,65129,108,0.25,True,2019-08-27,2022-10-06,Oakridge Commons,-975,True,128262.57,96196.93,0.24
PROP_1081,2025-06-01,Northeast,25485,151,0.89,False,2022-12-28,2027-08-22,Bayview Tech Park,806,False,50189.19,5520.81,0.92
PROP_1081,2025-06-02,Northeast,25485,151,0.89,False,2022-12-28,2027-08-22,Bayview Tech Park,806,False,50189.19,5520.81,0.87
PROP_1081,2025-06-03,Northeast,25485,16,0.09,True,2022-12-28,2027-08-22,Bayview Tech Park,806,False,50189.19,45672.16,0.75
PROP_1081,2025-06-04,Northeast,25485,132,0.78,False,2022-12-28,2027-08-22,Bayview Tech Park,806,False,50189.19,11041.62,0.8
PROP_1081,2025-06-05,Northeast,25485,147,0.87,False,2022-12-28,2027-08-22,Bayview Tech Park,806,False,50189.19,6524.59,0.92
PROP_1081,2025-06-06,Northeast,25485,20,0.12,True,2022-12-28,2027-08-22,Bayview Tech Park,806,False,50189.19,44166.49,0.78
PROP_1081,2025-06-07,Northeast,25485,57,0.34,True,2022-12-28,2027-08-22,Bayview Tech Park,806,False,50189.19,33124.87,0.87
PROP_1082,2025-06-01,West,54482,227,0.63,False,2021-11-02,2025-04-04,Midtown Tower,-64,False,107294.77,39699.06,0.81
PROP_1082,2025-06-02,West,54482,138,0.38,True,2021-11-02,2025-04-04,Midtown Tower,-64,True,107294.77,66522.76,0.25
PROP_1082,2025-06-03,West,54482,210,0.58,False,2021-11-02,2025-04-04,Midtown Tower,-64,False,107294.77,45063.8,0.61
PROP_1082,2025-06-04,West,54482,27,0.07,True,2021-11-02,2025-04-04,Midtown Tower,-64,True,107294.77,99784.14,0.27
PROP_1082,2025-06-05,West,54482,50,0.14,True,2021-11-02,2025-04-04,Midtown Tower,-64,True,107294.77,92273.5,0.13
PROP_1082,2025-06-06,West,54482,260,0.72,False,2021-11-02,2025-04-04,Midtown Tower,-64,False,107294.77,30042.54,0.8
PROP_1082,2025-06-07,West,54482,260,0.72,False,2021-11-02,2025-04-04,Midtown Tower,-64,False,107294.77,30042.54,0.75
PROP_1083,2025-06-01,West,96188,349,0.54,False,2020-10-10,2025-03-29,Greenwood Tech Park,-70,False,189428.97,87137.33,0.92
PROP_1083,2025-06-02,West,96188,351,0.55,False,2020-10-10,2025-03-29,Greenwood Tech Park,-70,False,189428.97,85243.04,0.76
PROP_1083,2025-06-03,West,96188,519,0.81,False,2020-10-10,2025-03-29,Greenwood Tech Park,-70,False,189428.97,35991.5,0.74
PROP_1083,2025-06-04,West,96188,319,0.5,False,2020-10-10,2025-03-29,Greenwood Tech Park,-70,False,189428.97,94714.48,0.84
PROP_1083,2025-06-05,West,96188,137,0.21,True,2020-10-10,2025-03-29,Greenwood Tech Park,-70,True,189428.97,149648.89,0.14
PROP_1083,2025-06-06,West,96188,549,0.86,False,2020-10-10,2025-03-29,Greenwood Tech Park,-70,False,189428.97,26520.06,0.59
PROP_1083,2025-06-07,West,96188,622,0.97,False,2020-10-10,2025-03-29,Greenwood Tech Park,-70,False,189428.97,5682.87,0.71
PROP_1084,2025-06-01,Northeast,14748,95,0.97,False,2018-02-20,2022-12-10,Northgate Plaza,-910,False,29044.15,871.32,0.71
PROP_1084,2025-06-02,Northeast,14748,91,0.93,False,2018-02-20,2022-12-10,Northgate Plaza,-910,False,29044.15,2033.09,0.67
PROP_1084,2025-06-03,Northeast,14748,80,0.82,False,2018-02-20,2022-12-10,Northgate Plaza,-910,False,29044.15,5227.95,0.73
PROP_1084,2025-06-04,Northeast,14748,94,0.96,False,2018-02-20,2022-12-10,Northgate Plaza,-910,False,29044.15,1161.77,0.69
PROP_1084,2025-06-05,Northeast,14748,7,0.07,True,2018-02-20,2022-12-10,Northgate Plaza,-910,True,29044.15,27011.06,0.34
PROP_1084,2025-06-06,Northeast,14748,24,0.24,True,2018-02-20,2022-12-10,Northgate Plaza,-910,True,29044.15,22073.55,0.26
PROP_1084,2025-06-07,Northeast,14748,72,0.73,False,2018-02-20,2022-12-10,Northgate Plaza,-910,False,29044.15,7841.92,0.53
PROP_1085,2025-06-01,Northeast,96769,462,0.72,False,2020-11-18,2025-08-02,Westfield Tower,56,False,190573.17,53360.49,0.76
PROP_1085,2025-06-02,Northeast,96769,560,0.87,False,2020-11-18,2025-08-02,Westfield Tower,56,False,190573.17,24774.51,0.88
PROP_1085,2025-06-03,Northeast,96769,381,0.59,False,2020-11-18,2025-08-02,Westfield Tower,56,False,190573.17,78135.0,0.83
PROP_1085,2025-06-04,Northeast,96769,589,0.91,False,2020-11-18,2025-08-02,Westfield Tower,56,False,190573.17,17151.59,0.66
PROP_1085,2025-06-05,Northeast,96769,616,0.96,False,2020-11-18,2025-08-02,Westfield Tower,56,False,190573.17,7622.93,0.54
PROP_1085,2025-06-06,Northeast,96769,168,0.26,True,2020-11-18,2025-08-02,Westfield Tower,56,True,190573.17,141024.15,0.37
PROP_1085,2025-06-07,Northeast,96769,216,0.33,True,2020-11-18,2025-08-02,Westfield Tower,56,True,190573.17,127684.02,0.16
PROP_1086,2025-06-01,Northeast,19435,121,0.94,False,2022-01-25,2026-02-28,Lakeside Tower,266,False,38274.55,2296.47,0.59
PROP_1086,2025-06-02,Northeast,19435,118,0.91,False,2022-01-25,2026-02-28,Lakeside Tower,266,False,38274.55,3444.71,0.74
PROP_1086,2025-06-03,Northeast,19435,113,0.88,False,2022-01-25,2026-02-28,Lakeside Tower,266,False,38274.55,4592.95,0.6
PROP_1086,2025-06-04,Northeast,19435,9,0.07,True,2022-01-25,2026-02-28,Lakeside Tower,266,False,38274.55,35595.33,0.88
PROP_1086,2025-06-05,Northeast,19435,90,0.7,False,2022-01-25,2026-02-28,Lakeside Tower,266,False,38274.55,11482.37,0.68
PROP_1086,2025-06-06,Northeast,19435,1,0.01,True,2022-01-25,2026-02-28,Lakeside Tower,266,False,38274.55,37891.8,0.61
PROP_1086,2025-06-07,Northeast,19435,117,0.91,False,2022-01-25,2026-02-28,Lakeside Tower,266,False,38274.55,3444.71,0.87
PROP_1087,2025-06-01,Northeast,13709,12,0.13,True,2021-08-12,2023-03-25,Summit Tower,-805,True,26997.98,23488.24,0.24
PROP_1087,2025-06-02,Northeast,13709,52,0.57,False,2021-08-12,2023-03-25,Summit Tower,-805,False,26997.98,11609.13,0.55
PROP_1087,2025-06-03,Northeast,13709,31,0.34,True,2021-08-12,2023-03-25,Summit Tower,-805,True,26997.98,17818.67,0.41
PROP_1087,2025-06-04,Northeast,13709,15,0.16,True,2021-08-12,2023-03-25,Summit Tower,-805,True,26997.98,22678.3,0.38
PROP_1087,2025-06-05,Northeast,13709,31,0.34,True,2021-08-12,2023-03-25,Summit Tower,-805,True,26997.98,17818.67,0.28
PROP_1087,2025-06-06,Northeast,13709,31,0.34,True,2021-08-12,2023-03-25,Summit Tower,-805,True,26997.98,17818.67,0.45
PROP_1087,2025-06-07,Northeast,13709,10,0.11,True,2021-08-12,2023-03-25,Summit Tower,-805,True,26997.98,24028.2,0.32
PROP_1088,2025-06-01,Southwest,40355,9,0.03,True,2021-08-13,2024-11-14,Midtown Plaza,-205,True,79473.6,77089.39,0.32
PROP_1088,2025-06-02,Southwest,40355,182,0.68,False,2021-08-13,2024-11-14,Midtown Plaza,-205,False,79473.6,25431.55,0.54
PROP_1088,2025-06-03,Southwest,40355,152,0.57,False,2021-08-13,2024-11-14,Midtown Plaza,-205,False,79473.6,34173.65,0.89
PROP_1088,2025-06-04,Southwest,40355,123,0.46,False,2021-08-13,2024-11-14,Midtown Plaza,-205,False,79473.6,42915.74,0.83
PROP_1088,2025-06-05,Southwest,40355,113,0.42,False,2021-08-13,2024-11-14,Midtown Plaza,-205,False,79473.6,46094.69,0.64
PROP_1088,2025-06-06,Southwest,40355,212,0.79,False,2021-08-13,2024-11-14,Midtown Plaza,-205,False,79473.6,16689.46,0.77
PROP_1088,2025-06-07,Southwest,40355,171,0.64,False,2021-08-13,2024-11-14,Midtown Plaza,-205,False,79473.6,28610.5,0.59
PROP_1089,2025-06-01,Midwest,65771,287,0.66,False,2022-10-16,2024-05-20,Union Square,-383,False,129526.9,44039.15,0.9
PROP_1089,2025-06-02,Midwest,65771,434,0.99,False,2022-10-16,2024-05-20,Union Square,-383,False,129526.9,1295.27,0.55
PROP_1089,2025-06-03,Midwest,65771,173,0.39,True,2022-10-16,2024-05-20,Union Square,-383,True,129526.9,79011.41,0.14
PROP_1089,2025-06-04,Midwest,65771,112,0.26,True,2022-10-16,2024-05-20,Union Square,-383,True,129526.9,95849.91,0.14
PROP_1089,2025-06-05,Midwest,65771,375,0.86,False,2022-10-16,2024-05-20,Union Square,-383,False,129526.9,18133.77,0.76
PROP_1089,2025-06-06,Midwest,65771,404,0.92,False,2022-10-16,2024-05-20,Union Square,-383,False,129526.9,10362.15,0.76
PROP_1089,2025-06-07,Midwest,65771,121,0.28,True,2022-10-16,2024-05-20,Union Square,-383,True,129526.9,93259.37,0.26
PROP_1090,2025-06-01,Midwest,67799,31,0.07,True,2020-02-18,2023-09-11,Northgate Exchange,-635,True,133520.76,124174.31,0.29
PROP_1090,2025-06-02,Midwest,67799,221,0.49,False,2020-02-18,2023-09-11,Northgate Exchange,-635,False,133520.76,68095.59,0.72
PROP_1090,2025-06-03,Midwest,67799,118,0.26,True,2020-02-18,2023-09-11,Northgate Exchange,-635,True,133520.76,98805.36,0.11
PROP_1090,2025-06-04,Midwest,67799,38,0.08,True,2020-02-18,2023-09-11,Northgate Exchange,-635,True,133520.76,122839.1,0.23
PROP_1090,2025-06-05,Midwest,67799,267,0.59,False,2020-02-18,2023-09-11,Northgate Exchange,-635,False,133520.76,54743.51,0.54
PROP_1090,2025-06-06,Midwest,67799,232,0.51,False,2020-02-18,2023-09-11,Northgate Exchange,-635,False,133520.76,65425.17,0.72
PROP_1090,2025-06-07,Midwest,67799,430,0.95,False,2020-02-18,2023-09-11,Northgate Exchange,-635,False,133520.76,6676.04,0.81
PROP_1091,2025-06-01,Northeast,23116,17,0.11,True,2021-12-01,2024-12-22,Midtown Tower,-167,True,45523.77,40516.16,0.31
PROP_1091,2025-06-02,Northeast,23116,148,0.96,False,2021-12-01,2024-12-22,Midtown Tower,-167,False,45523.77,1820.95,0.78
